time,x,y,z,phi_p,theta_p,psi_p,phi_c,theta_c,psi_c,u,v,w,p_p,q_p,r_p,p_c,q_c,r_c
14.100000,129.213411,0.000000,-952.880176,0.000000,-0.040263,0.000000,0.000000,-0.036429,0.000000,9.837661,0.000000,3.268567,0.000000,0.012091,0.000000,0.000000,0.013092,0.000000
14.200000,130.183523,0.000000,-952.514543,0.000000,-0.039048,0.000000,0.000000,-0.035159,0.000000,9.839059,0.000000,3.269092,0.000000,0.012195,0.000000,0.000000,0.012262,0.000000
14.300000,131.154160,0.000000,-952.150043,0.000000,-0.037827,0.000000,0.000000,-0.033978,0.000000,9.839263,0.000000,3.269512,0.000000,0.012213,0.000000,0.000000,0.011380,0.000000
14.400000,132.125194,0.000000,-951.786693,0.000000,-0.036609,0.000000,0.000000,-0.032871,0.000000,9.838160,0.000000,3.269811,0.000000,0.012134,0.000000,0.000000,0.010829,0.000000
14.500000,133.096493,0.000000,-951.424503,0.000000,-0.035404,0.000000,0.000000,-0.031797,0.000000,9.835771,0.000000,3.269975,0.000000,0.011962,0.000000,0.000000,0.010726,0.000000
14.600000,134.067926,0.000000,-951.063476,0.000000,-0.034219,0.000000,0.000000,-0.030717,0.000000,9.832257,0.000000,3.270008,0.000000,0.011717,0.000000,0.000000,0.010884,0.000000
14.700000,135.039384,0.000000,-950.703603,0.000000,-0.033062,0.000000,0.000000,-0.029623,0.000000,9.827845,0.000000,3.269925,0.000000,0.011424,0.000000,0.000000,0.010951,0.000000
14.800000,136.010776,0.000000,-950.344869,0.000000,-0.031936,0.000000,0.000000,-0.028540,0.000000,9.822728,0.000000,3.269747,0.000000,0.011096,0.000000,0.000000,0.010638,0.000000
14.900000,136.982023,0.000000,-949.987251,0.000000,-0.030844,0.000000,0.000000,-0.027511,0.000000,9.816993,0.000000,3.269492,0.000000,0.010735,0.000000,0.000000,0.009879,0.000000
15.000000,137.953049,0.000000,-949.630723,0.000000,-0.029790,0.000000,0.000000,-0.026573,0.000000,9.810620,0.000000,3.269165,0.000000,0.010333,0.000000,0.000000,0.008856,0.000000
15.100000,138.923773,0.000000,-949.275254,0.000000,-0.028779,0.000000,0.000000,-0.025739,0.000000,9.803545,0.000000,3.268764,0.000000,0.009878,0.000000,0.000000,0.007864,0.000000
15.200000,139.894104,0.000000,-948.920809,0.000000,-0.027816,0.000000,0.000000,-0.024991,0.000000,9.795743,0.000000,3.268283,0.000000,0.009368,0.000000,0.000000,0.007139,0.000000
15.300000,140.863954,0.000000,-948.567347,0.000000,-0.026907,0.000000,0.000000,-0.024300,0.000000,9.787279,0.000000,3.267717,0.000000,0.008810,0.000000,0.000000,0.006721,0.000000
15.400000,141.833244,0.000000,-948.214823,0.000000,-0.026055,0.000000,0.000000,-0.023641,0.000000,9.778305,0.000000,3.267076,0.000000,0.008219,0.000000,0.000000,0.006458,0.000000
15.500000,142.801911,0.000000,-947.863186,0.000000,-0.025264,0.000000,0.000000,-0.023011,0.000000,9.769003,0.000000,3.266373,0.000000,0.007614,0.000000,0.000000,0.006115,0.000000
15.600000,143.769906,0.000000,-947.512383,0.000000,-0.024533,0.000000,0.000000,-0.022427,0.000000,9.759517,0.000000,3.265627,0.000000,0.007003,0.000000,0.000000,0.005521,0.000000
15.700000,144.737194,0.000000,-947.162358,0.000000,-0.023863,0.000000,0.000000,-0.021916,0.000000,9.749916,0.000000,3.264850,0.000000,0.006388,0.000000,0.000000,0.004664,0.000000
15.800000,145.703742,0.000000,-946.813052,0.000000,-0.023255,0.000000,0.000000,-0.021499,0.000000,9.740198,0.000000,3.264049,0.000000,0.005765,0.000000,0.000000,0.003686,0.000000
15.900000,146.669515,0.000000,-946.464406,0.000000,-0.022711,0.000000,0.000000,-0.021176,0.000000,9.730341,0.000000,3.263223,0.000000,0.005127,0.000000,0.000000,0.002785,0.000000
16.000000,147.634476,0.000000,-946.116363,0.000000,-0.022231,0.000000,0.000000,-0.020934,0.000000,9.720353,0.000000,3.262370,0.000000,0.004474,0.000000,0.000000,0.002099,0.000000
16.100000,148.598592,0.000000,-945.768859,0.000000,-0.021816,0.000000,0.000000,-0.020749,0.000000,9.710301,0.000000,3.261491,0.000000,0.003814,0.000000,0.000000,0.001635,0.000000
16.200000,149.561838,0.000000,-945.421834,0.000000,-0.021468,0.000000,0.000000,-0.020604,0.000000,9.700301,0.000000,3.260593,0.000000,0.003157,0.000000,0.000000,0.001275,0.000000
16.300000,150.524205,0.000000,-945.075224,0.000000,-0.021184,0.000000,0.000000,-0.020496,0.000000,9.690482,0.000000,3.259689,0.000000,0.002517,0.000000,0.000000,0.000865,0.000000
16.400000,151.485692,0.000000,-944.728968,0.000000,-0.020964,0.000000,0.000000,-0.020436,0.000000,9.680937,0.000000,3.258791,0.000000,0.001898,0.000000,0.000000,0.000305,0.000000
16.500000,152.446308,0.000000,-944.383003,0.000000,-0.020804,0.000000,0.000000,-0.020440,0.000000,9.671706,0.000000,3.257908,0.000000,0.001301,0.000000,0.000000,-0.000396,0.000000
16.600000,153.406064,0.000000,-944.037269,0.000000,-0.020703,0.000000,0.000000,-0.020516,0.000000,9.662786,0.000000,3.257043,0.000000,0.000723,0.000000,0.000000,-0.001133,0.000000
16.700000,154.364969,0.000000,-943.691708,0.000000,-0.020659,0.000000,0.000000,-0.020663,0.000000,9.654159,0.000000,3.256196,0.000000,0.000159,0.000000,0.000000,-0.001776,0.000000
16.800000,155.323034,0.000000,-943.346264,0.000000,-0.020670,0.000000,0.000000,-0.020865,0.000000,9.645832,0.000000,3.255366,0.000000,-0.000389,0.000000,0.000000,-0.002245,0.000000
16.900000,156.280272,0.000000,-943.000882,0.000000,-0.020736,0.000000,0.000000,-0.021106,0.000000,9.637850,0.000000,3.254554,0.000000,-0.000916,0.000000,0.000000,-0.002552,0.000000
17.000000,157.236702,0.000000,-942.655509,0.000000,-0.020853,0.000000,0.000000,-0.021373,0.000000,9.630283,0.000000,3.253766,0.000000,-0.001416,0.000000,0.000000,-0.002781,0.000000
17.100000,158.192352,0.000000,-942.310093,0.000000,-0.021018,0.000000,0.000000,-0.021663,0.000000,9.623206,0.000000,3.253008,0.000000,-0.001881,0.000000,0.000000,-0.003035,0.000000
17.200000,159.147257,0.000000,-941.964587,0.000000,-0.021228,0.000000,0.000000,-0.021983,0.000000,9.616664,0.000000,3.252289,0.000000,-0.002308,0.000000,0.000000,-0.003371,0.000000
17.300000,160.101458,0.000000,-941.618943,0.000000,-0.021478,0.000000,0.000000,-0.022340,0.000000,9.610665,0.000000,3.251613,0.000000,-0.002699,0.000000,0.000000,-0.003775,0.000000
17.400000,161.054994,0.000000,-941.273120,0.000000,-0.021766,0.000000,0.000000,-0.022738,0.000000,9.605190,0.000000,3.250981,0.000000,-0.003058,0.000000,0.000000,-0.004174,0.000000
17.500000,162.007902,0.000000,-940.927078,0.000000,-0.022089,0.000000,0.000000,-0.023172,0.000000,9.600212,0.000000,3.250391,0.000000,-0.003386,0.000000,0.000000,-0.004484,0.000000
17.600000,162.960222,0.000000,-940.580781,0.000000,-0.022443,0.000000,0.000000,-0.023630,0.000000,9.595722,0.000000,3.249841,0.000000,-0.003685,0.000000,0.000000,-0.004661,0.000000
17.700000,163.911991,0.000000,-940.234196,0.000000,-0.022825,0.000000,0.000000,-0.024100,0.000000,9.591732,0.000000,3.249332,0.000000,-0.003952,0.000000,0.000000,-0.004721,0.000000
17.800000,164.863252,0.000000,-939.887292,0.000000,-0.023232,0.000000,0.000000,-0.024572,0.000000,9.588274,0.000000,3.248865,0.000000,-0.004183,0.000000,0.000000,-0.004724,0.000000
17.900000,165.814050,0.000000,-939.540043,0.000000,-0.023660,0.000000,0.000000,-0.025045,0.000000,9.585373,0.000000,3.248444,0.000000,-0.004376,0.000000,0.000000,-0.004741,0.000000
18.000000,166.764436,0.000000,-939.192424,0.000000,-0.024106,0.000000,0.000000,-0.025522,0.000000,9.583038,0.000000,3.248073,0.000000,-0.004529,0.000000,0.000000,-0.004804,0.000000
18.100000,167.714460,0.000000,-938.844414,0.000000,-0.024565,0.000000,0.000000,-0.026007,0.000000,9.581250,0.000000,3.247753,0.000000,-0.004647,0.000000,0.000000,-0.004899,0.000000
18.200000,168.664170,0.000000,-938.495997,0.000000,-0.025034,0.000000,0.000000,-0.026502,0.000000,9.579974,0.000000,3.247482,0.000000,-0.004731,0.000000,0.000000,-0.004978,0.000000
18.300000,169.613612,0.000000,-938.147158,0.000000,-0.025510,0.000000,0.000000,-0.027001,0.000000,9.579171,0.000000,3.247257,0.000000,-0.004786,0.000000,0.000000,-0.004986,0.000000
18.400000,170.562829,0.000000,-937.797886,0.000000,-0.025990,0.000000,0.000000,-0.027496,0.000000,9.578815,0.000000,3.247076,0.000000,-0.004813,0.000000,0.000000,-0.004901,0.000000
18.500000,171.511865,0.000000,-937.448174,0.000000,-0.026472,0.000000,0.000000,-0.027978,0.000000,9.578897,0.000000,3.246937,0.000000,-0.004811,0.000000,0.000000,-0.004739,0.000000
18.600000,172.460764,0.000000,-937.098017,0.000000,-0.026951,0.000000,0.000000,-0.028442,0.000000,9.579415,0.000000,3.246839,0.000000,-0.004780,0.000000,0.000000,-0.004545,0.000000
18.700000,173.409568,0.000000,-936.747413,0.000000,-0.027427,0.000000,0.000000,-0.028887,0.000000,9.580367,0.000000,3.246784,0.000000,-0.004719,0.000000,0.000000,-0.004362,0.000000
18.800000,174.358324,0.000000,-936.396361,0.000000,-0.027894,0.000000,0.000000,-0.029316,0.000000,9.581736,0.000000,3.246771,0.000000,-0.004629,0.000000,0.000000,-0.004213,0.000000
18.900000,175.307073,0.000000,-936.044865,0.000000,-0.028351,0.000000,0.000000,-0.029731,0.000000,9.583488,0.000000,3.246800,0.000000,-0.004513,0.000000,0.000000,-0.004085,0.000000
19.000000,176.255856,0.000000,-935.692930,0.000000,-0.028796,0.000000,0.000000,-0.030132,0.000000,9.585580,0.000000,3.246868,0.000000,-0.004376,0.000000,0.000000,-0.003944,0.000000
19.100000,177.204709,0.000000,-935.340566,0.000000,-0.029226,0.000000,0.000000,-0.030518,0.000000,9.587970,0.000000,3.246971,0.000000,-0.004220,0.000000,0.000000,-0.003759,0.000000
19.200000,178.153665,0.000000,-934.987782,0.000000,-0.029639,0.000000,0.000000,-0.030882,0.000000,9.590625,0.000000,3.247106,0.000000,-0.004047,0.000000,0.000000,-0.003516,0.000000
19.300000,179.102756,0.000000,-934.634591,0.000000,-0.030035,0.000000,0.000000,-0.031220,0.000000,9.593523,0.000000,3.247269,0.000000,-0.003859,0.000000,0.000000,-0.003231,0.000000
19.400000,180.052011,0.000000,-934.281006,0.000000,-0.030411,0.000000,0.000000,-0.031528,0.000000,9.596649,0.000000,3.247461,0.000000,-0.003654,0.000000,0.000000,-0.002935,0.000000
19.500000,181.001459,0.000000,-933.927045,0.000000,-0.030765,0.000000,0.000000,-0.031808,0.000000,9.599986,0.000000,3.247678,0.000000,-0.003435,0.000000,0.000000,-0.002658,0.000000
19.600000,181.951128,0.000000,-933.572724,0.000000,-0.031097,0.000000,0.000000,-0.032061,0.000000,9.603509,0.000000,3.247922,0.000000,-0.003203,0.000000,0.000000,-0.002412,0.000000
19.700000,182.901043,0.000000,-933.218062,0.000000,-0.031406,0.000000,0.000000,-0.032291,0.000000,9.607183,0.000000,3.248188,0.000000,-0.002961,0.000000,0.000000,-0.002187,0.000000
19.800000,183.851225,0.000000,-932.863080,0.000000,-0.031689,0.000000,0.000000,-0.032498,0.000000,9.610969,0.000000,3.248474,0.000000,-0.002712,0.000000,0.000000,-0.001960,0.000000
19.900000,184.801692,0.000000,-932.507798,0.000000,-0.031948,0.000000,0.000000,-0.032682,0.000000,9.614828,0.000000,3.248776,0.000000,-0.002459,0.000000,0.000000,-0.001711,0.000000
20.000000,185.752459,0.000000,-932.152240,0.000000,-0.032181,0.000000,0.000000,-0.032839,0.000000,9.618731,0.000000,3.249091,0.000000,-0.002203,0.000000,0.000000,-0.001434,0.000000
20.100000,186.703538,0.000000,-931.796427,0.000000,-0.032388,0.000000,0.000000,-0.032968,0.000000,9.622659,0.000000,3.249416,0.000000,-0.001946,0.000000,0.000000,-0.001141,0.000000
20.200000,187.654940,0.000000,-931.440384,0.000000,-0.032570,0.000000,0.000000,-0.033068,0.000000,9.626594,0.000000,3.249750,0.000000,-0.001688,0.000000,0.000000,-0.000854,0.000000
20.300000,188.606673,0.000000,-931.084133,0.000000,-0.032726,0.000000,0.000000,-0.033140,0.000000,9.630521,0.000000,3.250090,0.000000,-0.001430,0.000000,0.000000,-0.000592,0.000000
20.400000,189.558746,0.000000,-930.727699,0.000000,-0.032856,0.000000,0.000000,-0.033187,0.000000,9.634417,0.000000,3.250436,0.000000,-0.001174,0.000000,0.000000,-0.000362,0.000000
20.500000,190.511163,0.000000,-930.371106,0.000000,-0.032961,0.000000,0.000000,-0.033213,0.000000,9.638258,0.000000,3.250785,0.000000,-0.000921,0.000000,0.000000,-0.000154,0.000000
20.600000,191.463925,0.000000,-930.014378,0.000000,-0.033041,0.000000,0.000000,-0.033218,0.000000,9.642013,0.000000,3.251134,0.000000,-0.000674,0.000000,0.000000,0.000047,0.000000
20.700000,192.417032,0.000000,-929.657538,0.000000,-0.033096,0.000000,0.000000,-0.033203,0.000000,9.645659,0.000000,3.251481,0.000000,-0.000435,0.000000,0.000000,0.000253,0.000000
20.800000,193.370480,0.000000,-929.300611,0.000000,-0.033128,0.000000,0.000000,-0.033167,0.000000,9.649176,0.000000,3.251822,0.000000,-0.000205,0.000000,0.000000,0.000468,0.000000
20.900000,194.324265,0.000000,-928.943618,0.000000,-0.033137,0.000000,0.000000,-0.033110,0.000000,9.652554,0.000000,3.252157,0.000000,0.000016,0.000000,0.000000,0.000681,0.000000
21.000000,195.278379,0.000000,-928.586583,0.000000,-0.033125,0.000000,0.000000,-0.033032,0.000000,9.655783,0.000000,3.252483,0.000000,0.000228,0.000000,0.000000,0.000880,0.000000
21.100000,196.232816,0.000000,-928.229528,0.000000,-0.033092,0.000000,0.000000,-0.032935,0.000000,9.658856,0.000000,3.252800,0.000000,0.000430,0.000000,0.000000,0.001052,0.000000
21.200000,197.187565,0.000000,-927.872472,0.000000,-0.033039,0.000000,0.000000,-0.032822,0.000000,9.661762,0.000000,3.253107,0.000000,0.000621,0.000000,0.000000,0.001195,0.000000
21.300000,198.142618,0.000000,-927.515436,0.000000,-0.032968,0.000000,0.000000,-0.032697,0.000000,9.664487,0.000000,3.253402,0.000000,0.000800,0.000000,0.000000,0.001316,0.000000
21.400000,199.097960,0.000000,-927.158438,0.000000,-0.032880,0.000000,0.000000,-0.032559,0.000000,9.667017,0.000000,3.253683,0.000000,0.000966,0.000000,0.000000,0.001425,0.000000
21.500000,200.053579,0.000000,-926.801498,0.000000,-0.032776,0.000000,0.000000,-0.032412,0.000000,9.669343,0.000000,3.253950,0.000000,0.001118,0.000000,0.000000,0.001532,0.000000
21.600000,201.009458,0.000000,-926.444631,0.000000,-0.032657,0.000000,0.000000,-0.032253,0.000000,9.671458,0.000000,3.254200,0.000000,0.001256,0.000000,0.000000,0.001637,0.000000
21.700000,201.965583,0.000000,-926.087853,0.000000,-0.032525,0.000000,0.000000,-0.032084,0.000000,9.673362,0.000000,3.254433,0.000000,0.001381,0.000000,0.000000,0.001734,0.000000
21.800000,202.921936,0.000000,-925.731179,0.000000,-0.032381,0.000000,0.000000,-0.031907,0.000000,9.675057,0.000000,3.254648,0.000000,0.001492,0.000000,0.000000,0.001815,0.000000
21.900000,203.878500,0.000000,-925.374622,0.000000,-0.032227,0.000000,0.000000,-0.031722,0.000000,9.676545,0.000000,3.254846,0.000000,0.001589,0.000000,0.000000,0.001872,0.000000
22.000000,204.835259,0.000000,-925.018194,0.000000,-0.032064,0.000000,0.000000,-0.031533,0.000000,9.677826,0.000000,3.255026,0.000000,0.001674,0.000000,0.000000,0.001905,0.000000
22.100000,205.792195,0.000000,-924.661904,0.000000,-0.031893,0.000000,0.000000,-0.031342,0.000000,9.678899,0.000000,3.255188,0.000000,0.001744,0.000000,0.000000,0.001921,0.000000
22.200000,206.749288,0.000000,-924.305763,0.000000,-0.031715,0.000000,0.000000,-0.031149,0.000000,9.679763,0.000000,3.255331,0.000000,0.001801,0.000000,0.000000,0.001926,0.000000
22.300000,207.706522,0.000000,-923.949779,0.000000,-0.031533,0.000000,0.000000,-0.030957,0.000000,9.680420,0.000000,3.255455,0.000000,0.001844,0.000000,0.000000,0.001927,0.000000
22.400000,208.663876,0.000000,-923.593957,0.000000,-0.031347,0.000000,0.000000,-0.030764,0.000000,9.680874,0.000000,3.255559,0.000000,0.001874,0.000000,0.000000,0.001925,0.000000
22.500000,209.621332,0.000000,-923.238305,0.000000,-0.031159,0.000000,0.000000,-0.030572,0.000000,9.681135,0.000000,3.255645,0.000000,0.001891,0.000000,0.000000,0.001915,0.000000
22.600000,210.578872,0.000000,-922.882825,0.000000,-0.030969,0.000000,0.000000,-0.030382,0.000000,9.681212,0.000000,3.255713,0.000000,0.001896,0.000000,0.000000,0.001891,0.000000
22.700000,211.536478,0.000000,-922.527521,0.000000,-0.030780,0.000000,0.000000,-0.030194,0.000000,9.681114,0.000000,3.255763,0.000000,0.001890,0.000000,0.000000,0.001851,0.000000
22.800000,212.494133,0.000000,-922.172394,0.000000,-0.030592,0.000000,0.000000,-0.030012,0.000000,9.680850,0.000000,3.255795,0.000000,0.001873,0.000000,0.000000,0.001795,0.000000
22.900000,213.451820,0.000000,-921.817445,0.000000,-0.030406,0.000000,0.000000,-0.029836,0.000000,9.680425,0.000000,3.255811,0.000000,0.001845,0.000000,0.000000,0.001728,0.000000
23.000000,214.409522,0.000000,-921.462673,0.000000,-0.030223,0.000000,0.000000,-0.029666,0.000000,9.679849,0.000000,3.255811,0.000000,0.001808,0.000000,0.000000,0.001656,0.000000
23.100000,215.367223,0.000000,-921.108077,0.000000,-0.030045,0.000000,0.000000,-0.029505,0.000000,9.679128,0.000000,3.255796,0.000000,0.001761,0.000000,0.000000,0.001582,0.000000
23.200000,216.324908,0.000000,-920.753655,0.000000,-0.029871,0.000000,0.000000,-0.029350,0.000000,9.678275,0.000000,3.255765,0.000000,0.001705,0.000000,0.000000,0.001507,0.000000
23.300000,217.282562,0.000000,-920.399402,0.000000,-0.029704,0.000000,0.000000,-0.029203,0.000000,9.677302,0.000000,3.255720,0.000000,0.001641,0.000000,0.000000,0.001429,0.000000
23.400000,218.240171,0.000000,-920.045314,0.000000,-0.029543,0.000000,0.000000,-0.029065,0.000000,9.676221,0.000000,3.255662,0.000000,0.001571,0.000000,0.000000,0.001343,0.000000
23.500000,219.197724,0.000000,-919.691387,0.000000,-0.029390,0.000000,0.000000,-0.028935,0.000000,9.675045,0.000000,3.255593,0.000000,0.001494,0.000000,0.000000,0.001248,0.000000
23.600000,220.155208,0.000000,-919.337613,0.000000,-0.029244,0.000000,0.000000,-0.028815,0.000000,9.673785,0.000000,3.255512,0.000000,0.001412,0.000000,0.000000,0.001146,0.000000
23.700000,221.112612,0.000000,-918.983988,0.000000,-0.029107,0.000000,0.000000,-0.028706,0.000000,9.672451,0.000000,3.255421,0.000000,0.001325,0.000000,0.000000,0.001040,0.000000
23.800000,222.069926,0.000000,-918.630502,0.000000,-0.028979,0.000000,0.000000,-0.028607,0.000000,9.671052,0.000000,3.255321,0.000000,0.001234,0.000000,0.000000,0.000934,0.000000
23.900000,223.027142,0.000000,-918.277150,0.000000,-0.028861,0.000000,0.000000,-0.028519,0.000000,9.669599,0.000000,3.255213,0.000000,0.001139,0.000000,0.000000,0.000831,0.000000
24.000000,223.984251,0.000000,-917.923921,0.000000,-0.028752,0.000000,0.000000,-0.028441,0.000000,9.668103,0.000000,3.255098,0.000000,0.001041,0.000000,0.000000,0.000730,0.000000
24.100000,224.941246,0.000000,-917.570809,0.000000,-0.028653,0.000000,0.000000,-0.028373,0.000000,9.666577,0.000000,3.254976,0.000000,0.000941,0.000000,0.000000,0.000631,0.000000
24.200000,225.898121,0.000000,-917.217803,0.000000,-0.028564,0.000000,0.000000,-0.028315,0.000000,9.665032,0.000000,3.254849,0.000000,0.000840,0.000000,0.000000,0.000530,0.000000
24.300000,226.854871,0.000000,-916.864896,0.000000,-0.028485,0.000000,0.000000,-0.028267,0.000000,9.663479,0.000000,3.254718,0.000000,0.000739,0.000000,0.000000,0.000428,0.000000
24.400000,227.811492,0.000000,-916.512076,0.000000,-0.028416,0.000000,0.000000,-0.028229,0.000000,9.661927,0.000000,3.254585,0.000000,0.000637,0.000000,0.000000,0.000325,0.000000
24.500000,228.767982,0.000000,-916.159335,0.000000,-0.028357,0.000000,0.000000,-0.028202,0.000000,9.660384,0.000000,3.254449,0.000000,0.000537,0.000000,0.000000,0.000224,0.000000
24.600000,229.724337,0.000000,-915.806664,0.000000,-0.028308,0.000000,0.000000,-0.028184,0.000000,9.658859,0.000000,3.254311,0.000000,0.000437,0.000000,0.000000,0.000127,0.000000
24.700000,230.680557,0.000000,-915.454053,0.000000,-0.028270,0.000000,0.000000,-0.028176,0.000000,9.657359,0.000000,3.254174,0.000000,0.000339,0.000000,0.000000,0.000036,0.000000
24.800000,231.636641,0.000000,-915.101492,0.000000,-0.028241,0.000000,0.000000,-0.028177,0.000000,9.655893,0.000000,3.254036,0.000000,0.000243,0.000000,0.000000,-0.000049,0.000000
24.900000,232.592589,0.000000,-914.748971,0.000000,-0.028221,0.000000,0.000000,-0.028186,0.000000,9.654469,0.000000,3.253900,0.000000,0.000149,0.000000,0.000000,-0.000130,0.000000
25.000000,233.548403,0.000000,-914.396483,0.000000,-0.028211,0.000000,0.000000,-0.028203,0.000000,9.653094,0.000000,3.253766,0.000000,0.000059,0.000000,0.000000,-0.000207,0.000000
25.100000,234.504085,0.000000,-914.044017,0.000000,-0.028209,0.000000,0.000000,-0.028227,0.000000,9.651775,0.000000,3.253635,0.000000,-0.000027,0.000000,0.000000,-0.000282,0.000000
